accuracy_mean,accuracy_median,accuracy_variance,extant_id,taxon_distance,training_case,update
0.52,1.0,0.25212121212121213,10028,89,89,phylo_100
0.25,0.0,0.1893939393939394,10028,90,90,phylo_100
0.25,0.0,0.1893939393939394,10028,91,91,phylo_100
0.25,0.0,0.1893939393939394,10028,92,92,phylo_100
0.25,0.0,0.1893939393939394,10028,93,93,phylo_100
0.25,0.0,0.1893939393939394,10028,94,94,phylo_100
0.25,0.0,0.1893939393939394,10028,95,95,phylo_100
0.25,0.0,0.1893939393939394,10028,96,96,phylo_100
0.25,0.0,0.1893939393939394,10028,97,97,phylo_100
0.25,0.0,0.1893939393939394,10028,98,98,phylo_100
0.25,0.0,0.1893939393939394,10028,99,99,phylo_100
0.25,0.0,0.1893939393939394,10028,100,100,phylo_100
0.0,0.0,0.0,10098,0,0,phylo_100
0.0,0.0,0.0,10098,1,1,phylo_100
0.0,0.0,0.0,10098,2,2,phylo_100
0.0,0.0,0.0,10098,3,3,phylo_100
0.0,0.0,0.0,10098,4,4,phylo_100
0.0,0.0,0.0,10098,5,5,phylo_100
0.0,0.0,0.0,10098,6,6,phylo_100
0.0,0.0,0.0,10098,7,7,phylo_100
0.0,0.0,0.0,10098,8,8,phylo_100
0.0,0.0,0.0,10098,9,9,phylo_100
0.0,0.0,0.0,10098,10,10,phylo_100
0.0,0.0,0.0,10098,11,11,phylo_100
0.0,0.0,0.0,10098,12,12,phylo_100
0.0,0.0,0.0,10098,13,13,phylo_100
0.0,0.0,0.0,10098,14,14,phylo_100
0.0,0.0,0.0,10098,15,15,phylo_100
0.0,0.0,0.0,10098,16,16,phylo_100
0.0,0.0,0.0,10098,17,17,phylo_100
0.0,0.0,0.0,10098,18,18,phylo_100
0.0,0.0,0.0,10098,19,19,phylo_100
0.0,0.0,0.0,10098,20,20,phylo_100
0.0,0.0,0.0,10098,21,21,phylo_100
0.0,0.0,0.0,10098,22,22,phylo_100
0.0,0.0,0.0,10098,23,23,phylo_100
0.0,0.0,0.0,10098,24,24,phylo_100
0.0,0.0,0.0,10098,25,25,phylo_100
0.0,0.0,0.0,10098,26,26,phylo_100
0.0,0.0,0.0,10098,27,27,phylo_100
0.0,0.0,0.0,10098,28,28,phylo_100
0.0,0.0,0.0,10098,29,29,phylo_100
0.0,0.0,0.0,10098,30,30,phylo_100
0.0,0.0,0.0,10098,31,31,phylo_100
0.0,0.0,0.0,10098,32,32,phylo_100
0.0,0.0,0.0,10098,33,33,phylo_100
0.0,0.0,0.0,10098,34,34,phylo_100
0.0,0.0,0.0,10098,35,35,phylo_100
0.0,0.0,0.0,10098,36,36,phylo_100
0.0,0.0,0.0,10098,37,37,phylo_100
0.0,0.0,0.0,10098,38,38,phylo_100
0.0,0.0,0.0,10098,39,39,phylo_100
0.0,0.0,0.0,10098,40,40,phylo_100
0.0,0.0,0.0,10098,41,41,phylo_100
0.0,0.0,0.0,10098,42,42,phylo_100
0.0,0.0,0.0,10098,43,43,phylo_100
0.0,0.0,0.0,10098,44,44,phylo_100
0.0,0.0,0.0,10098,45,45,phylo_100
0.0,0.0,0.0,10098,46,46,phylo_100
0.0,0.0,0.0,10098,47,47,phylo_100
0.0,0.0,0.0,10098,48,48,phylo_100
0.0,0.0,0.0,10098,49,49,phylo_100
0.0,0.0,0.0,10098,50,50,phylo_100
0.0,0.0,0.0,10098,51,51,phylo_100
0.0,0.0,0.0,10098,52,52,phylo_100
0.0,0.0,0.0,10098,53,53,phylo_100
0.0,0.0,0.0,10098,54,54,phylo_100
0.0,0.0,0.0,10098,55,55,phylo_100
0.0,0.0,0.0,10098,56,56,phylo_100
0.0,0.0,0.0,10098,57,57,phylo_100
0.0,0.0,0.0,10098,58,58,phylo_100
0.0,0.0,0.0,10098,59,59,phylo_100
0.0,0.0,0.0,10098,60,60,phylo_100
0.0,0.0,0.0,10098,61,61,phylo_100
0.0,0.0,0.0,10098,62,62,phylo_100
0.0,0.0,0.0,10098,63,63,phylo_100
0.0,0.0,0.0,10098,64,64,phylo_100
0.0,0.0,0.0,10098,65,65,phylo_100
0.0,0.0,0.0,10098,66,66,phylo_100
0.0,0.0,0.0,10098,67,67,phylo_100
0.0,0.0,0.0,10098,68,68,phylo_100
0.0,0.0,0.0,10098,69,69,phylo_100
0.0,0.0,0.0,10098,70,70,phylo_100
0.0,0.0,0.0,10098,71,71,phylo_100
0.0,0.0,0.0,10098,72,72,phylo_100
0.0,0.0,0.0,10098,73,73,phylo_100
0.0,0.0,0.0,10098,74,74,phylo_100
0.0,0.0,0.0,10098,75,75,phylo_100
0.0,0.0,0.0,10098,76,76,phylo_100
0.0,0.0,0.0,10098,77,77,phylo_100
0.0,0.0,0.0,10098,78,78,phylo_100
0.0,0.0,0.0,10098,79,79,phylo_100
0.0,0.0,0.0,10098,80,80,phylo_100
0.0,0.0,0.0,10098,81,81,phylo_100
0.0,0.0,0.0,10098,82,82,phylo_100
0.0,0.0,0.0,10098,83,83,phylo_100
0.0,0.0,0.0,10098,84,84,phylo_100
0.0,0.0,0.0,10098,85,85,phylo_100
0.0,0.0,0.0,10098,86,86,phylo_100
0.0,0.0,0.0,10098,87,87,phylo_100
0.0,0.0,0.0,10098,88,88,phylo_100
0.0,0.0,0.0,10098,89,89,phylo_100
0.47,0.0,0.2516161616161616,10098,90,90,phylo_100
0.47,0.0,0.2516161616161616,10098,91,91,phylo_100
0.47,0.0,0.2516161616161616,10098,92,92,phylo_100
0.47,0.0,0.2516161616161616,10098,93,93,phylo_100
0.47,0.0,0.2516161616161616,10098,94,94,phylo_100
0.47,0.0,0.2516161616161616,10098,95,95,phylo_100
0.47,0.0,0.2516161616161616,10098,96,96,phylo_100
0.47,0.0,0.2516161616161616,10098,97,97,phylo_100
0.47,0.0,0.2516161616161616,10098,98,98,phylo_100
0.47,0.0,0.2516161616161616,10098,99,99,phylo_100
0.47,0.0,0.2516161616161616,10098,100,100,phylo_100
0.0,0.0,0.0,10088,0,0,phylo_100
0.0,0.0,0.0,10088,1,1,phylo_100
0.0,0.0,0.0,10088,2,2,phylo_100
0.0,0.0,0.0,10088,3,3,phylo_100
0.0,0.0,0.0,10088,4,4,phylo_100
0.0,0.0,0.0,10088,5,5,phylo_100
0.0,0.0,0.0,10088,6,6,phylo_100
0.0,0.0,0.0,10088,7,7,phylo_100
0.0,0.0,0.0,10088,8,8,phylo_100
0.0,0.0,0.0,10088,9,9,phylo_100
0.0,0.0,0.0,10088,10,10,phylo_100
0.0,0.0,0.0,10088,11,11,phylo_100
0.0,0.0,0.0,10088,12,12,phylo_100
0.0,0.0,0.0,10088,13,13,phylo_100
0.0,0.0,0.0,10088,14,14,phylo_100
0.0,0.0,0.0,10088,15,15,phylo_100
0.0,0.0,0.0,10088,16,16,phylo_100
0.0,0.0,0.0,10088,17,17,phylo_100
0.0,0.0,0.0,10088,18,18,phylo_100
0.0,0.0,0.0,10088,19,19,phylo_100
0.0,0.0,0.0,10088,20,20,phylo_100
0.0,0.0,0.0,10088,21,21,phylo_100
0.0,0.0,0.0,10088,22,22,phylo_100
0.0,0.0,0.0,10088,23,23,phylo_100
0.0,0.0,0.0,10088,24,24,phylo_100
0.0,0.0,0.0,10088,25,25,phylo_100
0.0,0.0,0.0,10088,26,26,phylo_100
0.0,0.0,0.0,10088,27,27,phylo_100
0.0,0.0,0.0,10088,28,28,phylo_100
0.0,0.0,0.0,10088,29,29,phylo_100
0.0,0.0,0.0,10088,30,30,phylo_100
0.0,0.0,0.0,10088,31,31,phylo_100
0.0,0.0,0.0,10088,32,32,phylo_100
0.0,0.0,0.0,10088,33,33,phylo_100
0.0,0.0,0.0,10088,34,34,phylo_100
0.0,0.0,0.0,10088,35,35,phylo_100
0.0,0.0,0.0,10088,36,36,phylo_100
0.0,0.0,0.0,10088,37,37,phylo_100
0.0,0.0,0.0,10088,38,38,phylo_100
0.0,0.0,0.0,10088,39,39,phylo_100
0.0,0.0,0.0,10088,40,40,phylo_100
0.0,0.0,0.0,10088,41,41,phylo_100
0.0,0.0,0.0,10088,42,42,phylo_100
0.0,0.0,0.0,10088,43,43,phylo_100
0.0,0.0,0.0,10088,44,44,phylo_100
0.0,0.0,0.0,10088,45,45,phylo_100
0.0,0.0,0.0,10088,46,46,phylo_100
0.0,0.0,0.0,10088,47,47,phylo_100
0.0,0.0,0.0,10088,48,48,phylo_100
0.0,0.0,0.0,10088,49,49,phylo_100
0.0,0.0,0.0,10088,50,50,phylo_100
0.0,0.0,0.0,10088,51,51,phylo_100
0.0,0.0,0.0,10088,52,52,phylo_100
0.0,0.0,0.0,10088,53,53,phylo_100
0.0,0.0,0.0,10088,54,54,phylo_100
0.0,0.0,0.0,10088,55,55,phylo_100
0.0,0.0,0.0,10088,56,56,phylo_100
0.0,0.0,0.0,10088,57,57,phylo_100
0.0,0.0,0.0,10088,58,58,phylo_100
0.0,0.0,0.0,10088,59,59,phylo_100
0.0,0.0,0.0,10088,60,60,phylo_100
0.0,0.0,0.0,10088,61,61,phylo_100
0.0,0.0,0.0,10088,62,62,phylo_100
0.0,0.0,0.0,10088,63,63,phylo_100
0.0,0.0,0.0,10088,64,64,phylo_100
0.0,0.0,0.0,10088,65,65,phylo_100
0.0,0.0,0.0,10088,66,66,phylo_100
0.0,0.0,0.0,10088,67,67,phylo_100
0.0,0.0,0.0,10088,68,68,phylo_100
0.0,0.0,0.0,10088,69,69,phylo_100
0.0,0.0,0.0,10088,70,70,phylo_100
0.0,0.0,0.0,10088,71,71,phylo_100
0.0,0.0,0.0,10088,72,72,phylo_100
0.0,0.0,0.0,10088,73,73,phylo_100
0.0,0.0,0.0,10088,74,74,phylo_100
0.0,0.0,0.0,10088,75,75,phylo_100
0.0,0.0,0.0,10088,76,76,phylo_100
0.0,0.0,0.0,10088,77,77,phylo_100
0.0,0.0,0.0,10088,78,78,phylo_100
0.0,0.0,0.0,10088,79,79,phylo_100
0.0,0.0,0.0,10088,80,80,phylo_100
0.0,0.0,0.0,10088,81,81,phylo_100
0.0,0.0,0.0,10088,82,82,phylo_100
0.0,0.0,0.0,10088,83,83,phylo_100
0.0,0.0,0.0,10088,84,84,phylo_100
0.0,0.0,0.0,10088,85,85,phylo_100
0.0,0.0,0.0,10088,86,86,phylo_100
0.0,0.0,0.0,10088,87,87,phylo_100
0.0,0.0,0.0,10088,88,88,phylo_100
0.0,0.0,0.0,10088,89,89,phylo_100
0.47,0.0,0.2516161616161616,10088,90,90,phylo_100
0.47,0.0,0.2516161616161616,10088,91,91,phylo_100
0.47,0.0,0.2516161616161616,10088,92,92,phylo_100
0.47,0.0,0.2516161616161616,10088,93,93,phylo_100
0.47,0.0,0.2516161616161616,10088,94,94,phylo_100
0.47,0.0,0.2516161616161616,10088,95,95,phylo_100
0.47,0.0,0.2516161616161616,10088,96,96,phylo_100
0.47,0.0,0.2516161616161616,10088,97,97,phylo_100
0.47,0.0,0.2516161616161616,10088,98,98,phylo_100
0.47,0.0,0.2516161616161616,10088,99,99,phylo_100
0.47,0.0,0.2516161616161616,10088,100,100,phylo_100
0.0,0.0,0.0,10065,0,0,phylo_100
0.0,0.0,0.0,10065,1,1,phylo_100
0.0,0.0,0.0,10065,2,2,phylo_100
0.0,0.0,0.0,10065,3,3,phylo_100
0.0,0.0,0.0,10065,4,4,phylo_100
0.0,0.0,0.0,10065,5,5,phylo_100
0.0,0.0,0.0,10065,6,6,phylo_100
0.0,0.0,0.0,10065,7,7,phylo_100
0.0,0.0,0.0,10065,8,8,phylo_100
0.0,0.0,0.0,10065,9,9,phylo_100
0.0,0.0,0.0,10065,10,10,phylo_100
0.0,0.0,0.0,10065,11,11,phylo_100
0.0,0.0,0.0,10065,12,12,phylo_100
0.0,0.0,0.0,10065,13,13,phylo_100
0.0,0.0,0.0,10065,14,14,phylo_100
0.0,0.0,0.0,10065,15,15,phylo_100
0.0,0.0,0.0,10065,16,16,phylo_100
0.0,0.0,0.0,10065,17,17,phylo_100
0.0,0.0,0.0,10065,18,18,phylo_100
0.0,0.0,0.0,10065,19,19,phylo_100
0.0,0.0,0.0,10065,20,20,phylo_100
0.0,0.0,0.0,10065,21,21,phylo_100
0.0,0.0,0.0,10065,22,22,phylo_100
0.0,0.0,0.0,10065,23,23,phylo_100
0.0,0.0,0.0,10065,24,24,phylo_100
0.0,0.0,0.0,10065,25,25,phylo_100
0.0,0.0,0.0,10065,26,26,phylo_100
0.0,0.0,0.0,10065,27,27,phylo_100
0.0,0.0,0.0,10065,28,28,phylo_100
0.0,0.0,0.0,10065,29,29,phylo_100
0.0,0.0,0.0,10065,30,30,phylo_100
0.0,0.0,0.0,10065,31,31,phylo_100
0.0,0.0,0.0,10065,32,32,phylo_100
0.0,0.0,0.0,10065,33,33,phylo_100
0.0,0.0,0.0,10065,34,34,phylo_100
0.0,0.0,0.0,10065,35,35,phylo_100
0.0,0.0,0.0,10065,36,36,phylo_100
0.0,0.0,0.0,10065,37,37,phylo_100
0.0,0.0,0.0,10065,38,38,phylo_100
0.0,0.0,0.0,10065,39,39,phylo_100
0.0,0.0,0.0,10065,40,40,phylo_100
0.0,0.0,0.0,10065,41,41,phylo_100
0.0,0.0,0.0,10065,42,42,phylo_100
0.0,0.0,0.0,10065,43,43,phylo_100
0.0,0.0,0.0,10065,44,44,phylo_100
0.0,0.0,0.0,10065,45,45,phylo_100
0.0,0.0,0.0,10065,46,46,phylo_100
0.0,0.0,0.0,10065,47,47,phylo_100
0.0,0.0,0.0,10065,48,48,phylo_100
0.0,0.0,0.0,10065,49,49,phylo_100
0.0,0.0,0.0,10065,50,50,phylo_100
0.0,0.0,0.0,10065,51,51,phylo_100
0.0,0.0,0.0,10065,52,52,phylo_100
0.0,0.0,0.0,10065,53,53,phylo_100
0.0,0.0,0.0,10065,54,54,phylo_100
0.0,0.0,0.0,10065,55,55,phylo_100
0.0,0.0,0.0,10065,56,56,phylo_100
0.0,0.0,0.0,10065,57,57,phylo_100
0.0,0.0,0.0,10065,58,58,phylo_100
0.0,0.0,0.0,10065,59,59,phylo_100
0.0,0.0,0.0,10065,60,60,phylo_100
0.0,0.0,0.0,10065,61,61,phylo_100
0.0,0.0,0.0,10065,62,62,phylo_100
0.0,0.0,0.0,10065,63,63,phylo_100
0.0,0.0,0.0,10065,64,64,phylo_100
0.0,0.0,0.0,10065,65,65,phylo_100
0.0,0.0,0.0,10065,66,66,phylo_100
0.0,0.0,0.0,10065,67,67,phylo_100
0.0,0.0,0.0,10065,68,68,phylo_100
0.0,0.0,0.0,10065,69,69,phylo_100
0.0,0.0,0.0,10065,70,70,phylo_100
0.0,0.0,0.0,10065,71,71,phylo_100
0.0,0.0,0.0,10065,72,72,phylo_100
0.0,0.0,0.0,10065,73,73,phylo_100
0.0,0.0,0.0,10065,74,74,phylo_100
0.0,0.0,0.0,10065,75,75,phylo_100
0.0,0.0,0.0,10065,76,76,phylo_100
0.0,0.0,0.0,10065,77,77,phylo_100
0.0,0.0,0.0,10065,78,78,phylo_100
0.0,0.0,0.0,10065,79,79,phylo_100
0.0,0.0,0.0,10065,80,80,phylo_100
0.0,0.0,0.0,10065,81,81,phylo_100
0.0,0.0,0.0,10065,82,82,phylo_100
0.0,0.0,0.0,10065,83,83,phylo_100
0.0,0.0,0.0,10065,84,84,phylo_100
0.0,0.0,0.0,10065,85,85,phylo_100
0.0,0.0,0.0,10065,86,86,phylo_100
0.0,0.0,0.0,10065,87,87,phylo_100
0.0,0.0,0.0,10065,88,88,phylo_100
0.0,0.0,0.0,10065,89,89,phylo_100
0.47,0.0,0.2516161616161616,10065,90,90,phylo_100
0.47,0.0,0.2516161616161616,10065,91,91,phylo_100
0.47,0.0,0.2516161616161616,10065,92,92,phylo_100
0.47,0.0,0.2516161616161616,10065,93,93,phylo_100
0.47,0.0,0.2516161616161616,10065,94,94,phylo_100
0.47,0.0,0.2516161616161616,10065,95,95,phylo_100
0.47,0.0,0.2516161616161616,10065,96,96,phylo_100
0.47,0.0,0.2516161616161616,10065,97,97,phylo_100
0.47,0.0,0.2516161616161616,10065,98,98,phylo_100
0.47,0.0,0.2516161616161616,10065,99,99,phylo_100
0.47,0.0,0.2516161616161616,10065,100,100,phylo_100
0.0,0.0,0.0,10059,0,0,phylo_100
0.0,0.0,0.0,10059,1,1,phylo_100
0.0,0.0,0.0,10059,2,2,phylo_100
0.0,0.0,0.0,10059,3,3,phylo_100
0.0,0.0,0.0,10059,4,4,phylo_100
0.0,0.0,0.0,10059,5,5,phylo_100
0.0,0.0,0.0,10059,6,6,phylo_100
0.0,0.0,0.0,10059,7,7,phylo_100
0.0,0.0,0.0,10059,8,8,phylo_100
0.0,0.0,0.0,10059,9,9,phylo_100
0.0,0.0,0.0,10059,10,10,phylo_100
0.0,0.0,0.0,10059,11,11,phylo_100
0.0,0.0,0.0,10059,12,12,phylo_100
0.0,0.0,0.0,10059,13,13,phylo_100
0.0,0.0,0.0,10059,14,14,phylo_100
0.0,0.0,0.0,10059,15,15,phylo_100
0.0,0.0,0.0,10059,16,16,phylo_100
0.0,0.0,0.0,10059,17,17,phylo_100
0.0,0.0,0.0,10059,18,18,phylo_100
0.0,0.0,0.0,10059,19,19,phylo_100
0.0,0.0,0.0,10059,20,20,phylo_100
0.0,0.0,0.0,10059,21,21,phylo_100
0.0,0.0,0.0,10059,22,22,phylo_100
0.0,0.0,0.0,10059,23,23,phylo_100
0.0,0.0,0.0,10059,24,24,phylo_100
0.0,0.0,0.0,10059,25,25,phylo_100
0.0,0.0,0.0,10059,26,26,phylo_100
0.0,0.0,0.0,10059,27,27,phylo_100
0.0,0.0,0.0,10059,28,28,phylo_100
0.0,0.0,0.0,10059,29,29,phylo_100
0.0,0.0,0.0,10059,30,30,phylo_100
0.0,0.0,0.0,10059,31,31,phylo_100
0.0,0.0,0.0,10059,32,32,phylo_100
0.0,0.0,0.0,10059,33,33,phylo_100
0.0,0.0,0.0,10059,34,34,phylo_100
0.0,0.0,0.0,10059,35,35,phylo_100
0.0,0.0,0.0,10059,36,36,phylo_100
0.0,0.0,0.0,10059,37,37,phylo_100
0.0,0.0,0.0,10059,38,38,phylo_100
0.0,0.0,0.0,10059,39,39,phylo_100
0.0,0.0,0.0,10059,40,40,phylo_100
0.0,0.0,0.0,10059,41,41,phylo_100
0.0,0.0,0.0,10059,42,42,phylo_100
0.0,0.0,0.0,10059,43,43,phylo_100
0.0,0.0,0.0,10059,44,44,phylo_100
0.0,0.0,0.0,10059,45,45,phylo_100
0.0,0.0,0.0,10059,46,46,phylo_100
0.0,0.0,0.0,10059,47,47,phylo_100
0.0,0.0,0.0,10059,48,48,phylo_100
0.0,0.0,0.0,10059,49,49,phylo_100
0.0,0.0,0.0,10059,50,50,phylo_100
0.0,0.0,0.0,10059,51,51,phylo_100
0.0,0.0,0.0,10059,52,52,phylo_100
0.0,0.0,0.0,10059,53,53,phylo_100
0.0,0.0,0.0,10059,54,54,phylo_100
0.0,0.0,0.0,10059,55,55,phylo_100
0.0,0.0,0.0,10059,56,56,phylo_100
0.0,0.0,0.0,10059,57,57,phylo_100
0.0,0.0,0.0,10059,58,58,phylo_100
0.0,0.0,0.0,10059,59,59,phylo_100
0.0,0.0,0.0,10059,60,60,phylo_100
0.0,0.0,0.0,10059,61,61,phylo_100
0.0,0.0,0.0,10059,62,62,phylo_100
0.0,0.0,0.0,10059,63,63,phylo_100
0.0,0.0,0.0,10059,64,64,phylo_100
0.0,0.0,0.0,10059,65,65,phylo_100
0.0,0.0,0.0,10059,66,66,phylo_100
0.0,0.0,0.0,10059,67,67,phylo_100
0.0,0.0,0.0,10059,68,68,phylo_100
0.0,0.0,0.0,10059,69,69,phylo_100
0.0,0.0,0.0,10059,70,70,phylo_100
0.0,0.0,0.0,10059,71,71,phylo_100
0.0,0.0,0.0,10059,72,72,phylo_100
0.0,0.0,0.0,10059,73,73,phylo_100
0.0,0.0,0.0,10059,74,74,phylo_100
0.0,0.0,0.0,10059,75,75,phylo_100
0.0,0.0,0.0,10059,76,76,phylo_100
0.0,0.0,0.0,10059,77,77,phylo_100
0.0,0.0,0.0,10059,78,78,phylo_100
0.0,0.0,0.0,10059,79,79,phylo_100
0.0,0.0,0.0,10059,80,80,phylo_100
0.0,0.0,0.0,10059,81,81,phylo_100
0.0,0.0,0.0,10059,82,82,phylo_100
0.0,0.0,0.0,10059,83,83,phylo_100
0.0,0.0,0.0,10059,84,84,phylo_100
0.0,0.0,0.0,10059,85,85,phylo_100
0.0,0.0,0.0,10059,86,86,phylo_100
0.0,0.0,0.0,10059,87,87,phylo_100
0.0,0.0,0.0,10059,88,88,phylo_100
0.0,0.0,0.0,10059,89,89,phylo_100
0.47,0.0,0.2516161616161616,10059,90,90,phylo_100
0.47,0.0,0.2516161616161616,10059,91,91,phylo_100
0.47,0.0,0.2516161616161616,10059,92,92,phylo_100
0.47,0.0,0.2516161616161616,10059,93,93,phylo_100
0.47,0.0,0.2516161616161616,10059,94,94,phylo_100
0.47,0.0,0.2516161616161616,10059,95,95,phylo_100
0.47,0.0,0.2516161616161616,10059,96,96,phylo_100
0.47,0.0,0.2516161616161616,10059,97,97,phylo_100
0.47,0.0,0.2516161616161616,10059,98,98,phylo_100
0.47,0.0,0.2516161616161616,10059,99,99,phylo_100
0.47,0.0,0.2516161616161616,10059,100,100,phylo_100
0.0,0.0,0.0,10060,0,0,phylo_100
0.0,0.0,0.0,10060,1,1,phylo_100
0.0,0.0,0.0,10060,2,2,phylo_100
0.0,0.0,0.0,10060,3,3,phylo_100
0.0,0.0,0.0,10060,4,4,phylo_100
0.0,0.0,0.0,10060,5,5,phylo_100
0.0,0.0,0.0,10060,6,6,phylo_100
0.0,0.0,0.0,10060,7,7,phylo_100
0.0,0.0,0.0,10060,8,8,phylo_100
0.0,0.0,0.0,10060,9,9,phylo_100
0.0,0.0,0.0,10060,10,10,phylo_100
0.0,0.0,0.0,10060,11,11,phylo_100
0.0,0.0,0.0,10060,12,12,phylo_100
0.0,0.0,0.0,10060,13,13,phylo_100
0.0,0.0,0.0,10060,14,14,phylo_100
0.0,0.0,0.0,10060,15,15,phylo_100
0.0,0.0,0.0,10060,16,16,phylo_100
0.0,0.0,0.0,10060,17,17,phylo_100
0.0,0.0,0.0,10060,18,18,phylo_100
0.0,0.0,0.0,10060,19,19,phylo_100
0.0,0.0,0.0,10060,20,20,phylo_100
0.0,0.0,0.0,10060,21,21,phylo_100
0.0,0.0,0.0,10060,22,22,phylo_100
0.0,0.0,0.0,10060,23,23,phylo_100
0.0,0.0,0.0,10060,24,24,phylo_100
0.0,0.0,0.0,10060,25,25,phylo_100
0.0,0.0,0.0,10060,26,26,phylo_100
0.0,0.0,0.0,10060,27,27,phylo_100
0.0,0.0,0.0,10060,28,28,phylo_100
0.0,0.0,0.0,10060,29,29,phylo_100
0.0,0.0,0.0,10060,30,30,phylo_100
0.0,0.0,0.0,10060,31,31,phylo_100
0.0,0.0,0.0,10060,32,32,phylo_100
0.0,0.0,0.0,10060,33,33,phylo_100
0.0,0.0,0.0,10060,34,34,phylo_100
0.0,0.0,0.0,10060,35,35,phylo_100
0.0,0.0,0.0,10060,36,36,phylo_100
0.0,0.0,0.0,10060,37,37,phylo_100
0.0,0.0,0.0,10060,38,38,phylo_100
0.0,0.0,0.0,10060,39,39,phylo_100
0.0,0.0,0.0,10060,40,40,phylo_100
0.0,0.0,0.0,10060,41,41,phylo_100
0.0,0.0,0.0,10060,42,42,phylo_100
0.0,0.0,0.0,10060,43,43,phylo_100
0.0,0.0,0.0,10060,44,44,phylo_100
0.0,0.0,0.0,10060,45,45,phylo_100
0.0,0.0,0.0,10060,46,46,phylo_100
0.0,0.0,0.0,10060,47,47,phylo_100
0.0,0.0,0.0,10060,48,48,phylo_100
0.0,0.0,0.0,10060,49,49,phylo_100
0.0,0.0,0.0,10060,50,50,phylo_100
0.0,0.0,0.0,10060,51,51,phylo_100
0.0,0.0,0.0,10060,52,52,phylo_100
0.0,0.0,0.0,10060,53,53,phylo_100
0.0,0.0,0.0,10060,54,54,phylo_100
0.0,0.0,0.0,10060,55,55,phylo_100
0.0,0.0,0.0,10060,56,56,phylo_100
0.0,0.0,0.0,10060,57,57,phylo_100
0.0,0.0,0.0,10060,58,58,phylo_100
0.0,0.0,0.0,10060,59,59,phylo_100
0.0,0.0,0.0,10060,60,60,phylo_100
0.0,0.0,0.0,10060,61,61,phylo_100
0.0,0.0,0.0,10060,62,62,phylo_100
0.0,0.0,0.0,10060,63,63,phylo_100
0.0,0.0,0.0,10060,64,64,phylo_100
0.0,0.0,0.0,10060,65,65,phylo_100
0.0,0.0,0.0,10060,66,66,phylo_100
0.0,0.0,0.0,10060,67,67,phylo_100
0.0,0.0,0.0,10060,68,68,phylo_100
0.0,0.0,0.0,10060,69,69,phylo_100
0.0,0.0,0.0,10060,70,70,phylo_100
0.0,0.0,0.0,10060,71,71,phylo_100
0.0,0.0,0.0,10060,72,72,phylo_100
0.0,0.0,0.0,10060,73,73,phylo_100
0.0,0.0,0.0,10060,74,74,phylo_100
0.0,0.0,0.0,10060,75,75,phylo_100
0.0,0.0,0.0,10060,76,76,phylo_100
0.0,0.0,0.0,10060,77,77,phylo_100
0.0,0.0,0.0,10060,78,78,phylo_100
0.0,0.0,0.0,10060,79,79,phylo_100
0.0,0.0,0.0,10060,80,80,phylo_100
0.0,0.0,0.0,10060,81,81,phylo_100
0.0,0.0,0.0,10060,82,82,phylo_100
0.0,0.0,0.0,10060,83,83,phylo_100
0.0,0.0,0.0,10060,84,84,phylo_100
0.0,0.0,0.0,10060,85,85,phylo_100
0.0,0.0,0.0,10060,86,86,phylo_100
0.0,0.0,0.0,10060,87,87,phylo_100
0.0,0.0,0.0,10060,88,88,phylo_100
0.0,0.0,0.0,10060,89,89,phylo_100
0.47,0.0,0.2516161616161616,10060,90,90,phylo_100
0.47,0.0,0.2516161616161616,10060,91,91,phylo_100
0.47,0.0,0.2516161616161616,10060,92,92,phylo_100
0.47,0.0,0.2516161616161616,10060,93,93,phylo_100
0.47,0.0,0.2516161616161616,10060,94,94,phylo_100
0.47,0.0,0.2516161616161616,10060,95,95,phylo_100
0.47,0.0,0.2516161616161616,10060,96,96,phylo_100
0.47,0.0,0.2516161616161616,10060,97,97,phylo_100
0.47,0.0,0.2516161616161616,10060,98,98,phylo_100
0.47,0.0,0.2516161616161616,10060,99,99,phylo_100
0.47,0.0,0.2516161616161616,10060,100,100,phylo_100
0.0,0.0,0.0,10127,0,0,phylo_100
0.0,0.0,0.0,10127,1,1,phylo_100
0.0,0.0,0.0,10127,2,2,phylo_100
0.0,0.0,0.0,10127,3,3,phylo_100
0.0,0.0,0.0,10127,4,4,phylo_100
0.0,0.0,0.0,10127,5,5,phylo_100
0.0,0.0,0.0,10127,6,6,phylo_100
0.0,0.0,0.0,10127,7,7,phylo_100
0.0,0.0,0.0,10127,8,8,phylo_100
0.0,0.0,0.0,10127,9,9,phylo_100
0.0,0.0,0.0,10127,10,10,phylo_100
0.0,0.0,0.0,10127,11,11,phylo_100
0.0,0.0,0.0,10127,12,12,phylo_100
0.0,0.0,0.0,10127,13,13,phylo_100
0.0,0.0,0.0,10127,14,14,phylo_100
0.0,0.0,0.0,10127,15,15,phylo_100
0.0,0.0,0.0,10127,16,16,phylo_100
0.0,0.0,0.0,10127,17,17,phylo_100
0.0,0.0,0.0,10127,18,18,phylo_100
0.0,0.0,0.0,10127,19,19,phylo_100
0.0,0.0,0.0,10127,20,20,phylo_100
0.0,0.0,0.0,10127,21,21,phylo_100
0.0,0.0,0.0,10127,22,22,phylo_100
0.0,0.0,0.0,10127,23,23,phylo_100
0.0,0.0,0.0,10127,24,24,phylo_100
0.0,0.0,0.0,10127,25,25,phylo_100
0.0,0.0,0.0,10127,26,26,phylo_100
